problem,split,index,seed,relative_path,generator,generator_commit,parameters_json,size_bytes,sha256,created_at_utc
ca,train,48,2073,data/ca/train/ca_train_0048.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41162,160095ff5a8852ddc98cffe1bd4c07eb1e08a7899d069882bc9eaf25c3793e4c,2026-06-25T05:34:09.492282+00:00
ca,train,49,2074,data/ca/train/ca_train_0049.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40731,ebdeeafbdabc05d8c71854caf09afccceba29a1be9c82ca657f4f92bec8f9a94,2026-06-25T05:34:09.492313+00:00
ca,train,50,2075,data/ca/train/ca_train_0050.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40761,13f69472a49e12103e0aaff6745894bc683afacc0360e37bb07173c9028145ae,2026-06-25T05:34:09.492344+00:00
ca,train,51,2076,data/ca/train/ca_train_0051.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41225,8e63a1ec0793cd511663876241b23bb0b2a441cdd58e7b6fd5edf928a90b893b,2026-06-25T05:34:09.492375+00:00
ca,train,52,2077,data/ca/train/ca_train_0052.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41553,6dce58ac654b083ffdde210ec91aaf4b73e84e3dad781bcf5dcdc6e6def07e32,2026-06-25T05:34:09.492404+00:00
ca,train,53,2078,data/ca/train/ca_train_0053.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40683,5c2c04d3b0cf2ca32458a4a1d161db5950d68c185a99482cfb0bc1b4341fbf57,2026-06-25T05:34:09.492433+00:00
ca,train,54,2079,data/ca/train/ca_train_0054.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41174,be052560a337b4bcc4d2c85957defd6918dac4a2efb7341bcf84fe9239fc1ca7,2026-06-25T05:34:09.492463+00:00
ca,train,55,2080,data/ca/train/ca_train_0055.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40973,01a7537ecdc12924903469f9be7ac1e970baef23a211aef3dff28ebaf7207155,2026-06-25T05:34:09.492494+00:00
ca,train,56,2081,data/ca/train/ca_train_0056.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41945,cea03763a4b57cf7b759910ff5fc19f9a349a0eed6910b936459d65681a831e6,2026-06-25T05:34:09.492526+00:00
ca,train,57,2082,data/ca/train/ca_train_0057.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41135,656db8546f850deda22aa9a4d0050a125fae634febd958aac68e2a3d53b8db7c,2026-06-25T05:34:09.492557+00:00
ca,train,58,2083,data/ca/train/ca_train_0058.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40596,c0520a1d530ab8376320e17deea4ecb94e00b0bd4bae491ab20fb6a9597037f3,2026-06-25T05:34:09.492587+00:00
ca,train,59,2084,data/ca/train/ca_train_0059.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40755,acd21ce21fa140bd94714d01f6c1099d3ad094dec08605cdef87014dad2e0bbf,2026-06-25T05:34:09.492616+00:00
ca,train,60,2085,data/ca/train/ca_train_0060.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41365,770f5a1c5d60f577266aca8079e57c931b72785865df3f5cd68cf1ea63fb3e6e,2026-06-25T05:34:09.492646+00:00
ca,train,61,2086,data/ca/train/ca_train_0061.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40644,6909317fbcc412a03163775b40eb61260da9a1096c3e5ff6fbd5784c6c7644a7,2026-06-25T05:34:09.492682+00:00
ca,train,62,2087,data/ca/train/ca_train_0062.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40494,268215d54e1bced8fd85d6ec9849cc6fd77b95514625783219d1a6021243fe06,2026-06-25T05:34:09.492712+00:00
ca,train,63,2088,data/ca/train/ca_train_0063.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40930,54383f2704c2bf715dca3bec0e5ac667e1c9adc7c8b40fa9ce9356d01e9b8db1,2026-06-25T05:34:09.492752+00:00
ca,train,64,2089,data/ca/train/ca_train_0064.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41392,ebf634bb0bb8d4cf304902fca6e20cf8d60b0e6d94f7354f760cd96ce520f732,2026-06-25T05:34:09.492781+00:00
ca,train,65,2090,data/ca/train/ca_train_0065.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41217,f20c1889411747cbf3f786a0affe56dafb3db067d8bca2b51aad5a1c0b6d4c12,2026-06-25T05:34:09.492811+00:00
ca,train,66,2091,data/ca/train/ca_train_0066.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",42294,2dc1cd7bacaeeccccdc79711103403c729a7e63a4019ccaeb86ed6700af5a503,2026-06-25T05:34:09.492841+00:00
ca,train,67,2092,data/ca/train/ca_train_0067.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41092,5dea91400812d6cc8209bcefd6319e253aef48689b35b857326afd07717b38d9,2026-06-25T05:34:09.492871+00:00
ca,train,68,2093,data/ca/train/ca_train_0068.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41209,0eb6f0518c44ca3327f4a2f57aa8465f28c481c674b7f70366b2b89fde31f5eb,2026-06-25T05:34:09.492902+00:00
ca,train,69,2094,data/ca/train/ca_train_0069.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40815,92bb9c787ce8dc3434a6ddf7c19dfa99de464f10b68288e56c5c2fa15ef857be,2026-06-25T05:34:09.492933+00:00
ca,train,70,2095,data/ca/train/ca_train_0070.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40778,7f5d4255cedc3d1c94be7440f45fdb2f35305981ba921fb8d55bfa2fb62a5df3,2026-06-25T05:34:09.492962+00:00
ca,train,71,2096,data/ca/train/ca_train_0071.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41068,fe8e270d16b53089fca03714bcd01cf3fdc27aa99d752100fc156dd40aadee63,2026-06-25T05:34:09.492991+00:00
ca,train,72,2097,data/ca/train/ca_train_0072.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41267,0c84a4f50b7fc221a26ed1a6cbc9825fdd44ccf965138458e1ba722c76484ed3,2026-06-25T05:34:09.493021+00:00
ca,train,73,2098,data/ca/train/ca_train_0073.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",40991,ee3e8be45184b846ffb96c6adcd94fec2fee2762592717b4d849c7174c412df1,2026-06-25T05:34:09.493052+00:00
ca,train,74,2099,data/ca/train/ca_train_0074.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41488,420c66b2998ca9f0b751e9234cbc1a8662a7e7f9008cb253728a0832fc973897,2026-06-25T05:34:09.493082+00:00
ca,train,75,2100,data/ca/train/ca_train_0075.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41359,3d047e5862448a3a89d23570e3ecd9a7c18823e03e347c2d3edca99447c6fc6d,2026-06-25T05:34:09.493110+00:00
ca,train,76,2101,data/ca/train/ca_train_0076.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41893,e911dbcf8dbd6a86051921456e06a915b4d6a0d2182818ae5ca0a42a31b71323,2026-06-25T05:34:09.493140+00:00
ca,train,77,2102,data/ca/train/ca_train_0077.lp.gz,learn2branch.combinatorial_auction,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""add_item_prob"":0.7,""additivity"":0.2,""assumptions"":[""reproduction assumption: unspecified CA parameters use learn2branch defaults recorded above.""],""budget_factor"":1.5,""generator"":""learn2branch.combinatorial_auction"",""integers"":false,""max_n_sub_bids"":5,""max_value"":100,""min_value"":1,""n_bids"":1500,""n_items"":3000,""resale_factor"":0.5,""value_deviation"":0.5}",41485,22eefe3f4c3000f020d5dd885b49158f59e704d6663bd4a1de05318542a9d488,2026-06-25T05:34:09.493171+00:00
